QUE 93053,1993,161.2,-84.57148,162.15262,Found
Daraj 018,1986,161,29.96667,11.84667,Found
DaG 605,1998,161,27.028,16.28283,Found
DaG 607,1998,161,27.31283,15.9935,Found
DaG 454,1998,161,27.7875,15.855,Found
Dho 073,1999,161,19.14867,54.84733,Found
NWA 735,1999,161,30.61667,-4.11667,Found
Dho 417,2001,161,18.76392,54.23132,Found
Acfer 355,2002,161,27.58967,3.781,Found
El M̩dano 118,2011,161,-24.85,-70.53333,Found
GRV 053340,2006,160.87,-72.77722,75.32833,Found
ALHA78110,1978,160.7,-76.71667,159.66667,Found
BTNA78001,1978,160.7,-80.25,153.5,Found
GRV 022039,2003,160.67,-72.77861,75.31528,Found
MET 01042,2001,160.6,-79.68333,159.75,Found
QUE 93061,1993,160.4,-84.57748,162.05567,Found
JaH 424,2007,160.32,19.92282,56.35117,Found
RKPA80226,1980,160.3,-76.25201,158.59721,Found
Y-791978,1979,160.28,-71.5,35.66667,Found
PAT 91522,1991,160.2,-84.96828,-67.4163,Found
NWA 7176,2010,160.1,26.01043,-10.33618,Found
Dho 835,2001,160.09,18.64482,54.00393,Found
Al Rais,1957,160,24.41667,39.51667,Fell
Acfer 239,1991,160,27.48444,3.66639,Found
DaG 645,1998,160,26.98167,16.45833,Found
DaG 634,1998,160,27.37083,15.99133,Found
Dho 063,1999,160,19.17867,54.87417,Found
Dho 199,1999,160,18.39333,54.16667,Found
SaU 037,2000,160,21.06917,57.289,Found
Dho 141,2000,160,18.3575,54.3535,Found
Dho 514,2000,160,18.8,54.24833,Found
Dho 476,2001,160,19.11023,54.88528,Found
Dho 389,2001,160,19.10847,54.79945,Found
Willcox Playa 009,2009,160,32.07667,-109.8455,Found
MET 00492,2000,159.97,-79.68333,155.75,Found
ALH 84013,1984,159.9,-76.8982,158.59203,Found
Hughes 021,1991,159.9,-30.668,129.462,Found
MAC 88134,1988,159.8,-84.21667,160.5,Found
JaH 299,2005,159.59,19.81463,56.44852,Found
JaH 411,2007,159.4,19.67742,56.60385,Found
Y-793193,1979,159.32,-71.5,35.66667,Found
MET 01016,2001,159.3,-79.68333,159.75,Found
JaH 569,2009,159.3,19.74035,56.33962,Found
MET 00487,2000,159.2,-79.68333,155.75,Found
JaH 390,2003,159.2,19.2743,55.75713,Found
EET 90464,1990,159.1,-76.2682,156.42,Found
Hughes 040,1993,159.1,-30.38333,129.51667,Found
MET 01215,2001,159.1,-79.68333,159.75,Found
MET 00535,2000,159.08,-79.68333,155.75,Found
DaG 630,1998,159,27.0555,16.05067,Found
TIL 99012,2000,159,-85.15468,-94.58963,Found
NWA 464,2001,159,31.36817,-4.01683,Found
Paymaster Mine,2004,159,33.18667,-114.91783,Found
EET 83373,1983,158.9,-76.31722,157.26,Found
Y-791453,1979,158.89,-71.5,35.66667,Found
EET 90372,1990,158.8,-76.28667,156.35727,Found
GRO 95579,1995,158.7,-85.66667,175,Found
Menindee Lakes 004,1969,158.5,-33.13333,141.71667,Found
TIL 91705,1991,158.5,-85.16455,-94.57786,Found
DaG 964,2000,158.1,27.0345,16.14283,Found
Governador Valadares,1958,158,-18.85,-41.95,Found
ALHA81251,1981,158,-76.67972,159.33639,Found
DaG 176,1996,158,27.12483,16.12083,Found
DaG 761,1999,158,26.97083,16.38567,Found
SaU 096,2000,158,21.10912,56.9335,Found
Dho 471,2001,158,19.25557,54.83583,Found
Dho 948,2002,158,19.39833,54.595,Found
Y-82019,1982,157.92,-71.5,35.66667,Found
ALH 84132,1984,157.8,-77.01706,156.96282,Found
EET 83365,1983,157.6,-76.31444,157.26611,Found
MET 00486,2000,157.55,-79.68333,155.75,Found
SaU 482,2007,157.457,20.44538,56.65542,Found
QUE 90233,1990,157.4,-84.59412,162.30082,Found
Y-791217,1979,157.31,-71.5,35.66667,Found
EET 90237,1990,157.2,-76.26492,156.54171,Found
MAC 02838,2002,157.2,-84.21667,160.5,Found
ALH 84139,1984,157.1,-76.7528,158.76289,Found
MET 00558,2000,157.04,-79.68333,155.75,Found
MET 00570,2000,157.02,-79.68333,155.75,Found
Torgau,1561,157,51.56667,13.05,Fell
Pontlyfni,1931,157,53.03639,-4.31944,Fell
Acfer 148,1990,157,27.58333,4.06667,Found
Acfer 167,1990,157,27.51667,4,Found
Acfer 193,1990,157,27.56667,3.95,Found
Acfer 152,1990,157,27.43333,3.75,Found
Tookabarnoo,1992,157,-27.86667,141.73333,Found
DaG 218,1996,157,27.1415,16.16483,Found
DaG 407,1998,157,27.40917,16.268,Found
Acfer 321,2001,157,27.5455,4.06117,Found
Warm Springs Wilderness,2003,156.9,34.78698,-114.25052,Found
MET 00494,2000,156.83,-79.68333,155.75,Found
A-87136,1987,156.82,-72,26,Found
Y-75113,1975,156.8,-71.5,35.66667,Found
TIL 91715,1991,156.8,-85.15844,-94.57789,Found
QUE 99603,1999,156.8,-84,168,Found
A-881812,1988,156.77,-72,26,Found
A-881443,1988,156.74,-72,26,Found
EET 99424,1999,156.6,-76.18333,157.16667,Found
A-881817,1988,156.56,-72,26,Found
RaS 374,2010,156.48,20.5002,55.83432,Found
Y-791771,1979,156.43,-71.5,35.66667,Found
Tnz 059,2002,156.4,25.21667,0.21667,Found
A-881266,1988,156.38,-72,26,Found
PCA 91437,1991,156.2,-85.65111,-68.58767,Found
GRO 95601,1995,156.2,-85.66667,175,Found
EET 96054,1996,156.2,-76.18333,157.16667,Found
Oktibbeha County,1854,156,33.5,-89,Found
Villa Natamoros,1987,156,26.75,-105.4,Found
ALH 88007,1988,156,-76.72606,158.77571,Found
El Atchane 016,1998,156,29.36667,4.75,Found
DaG 413,1998,156,27.48733,16.32517,Found
Dho 778,2000,156,18.72542,54.73048,Found
DaG 887,2000,156,27.15,16.1,Found
NWA 479,2000,156,30.66667,-4.98333,Found
Dho 846,2001,156,18.34333,54.09333,Found
Dho 330,2002,156,19.38167,54.59333,Found
El M̩dano 017,2010,156,-24.85,-70.53333,Found
JaH 204,2002,155.94,19.98587,56.40808,Found
GRV 050127,2006,155.94,-72.98361,75.25833,Found
GRV 054322,2006,155.7,-72.78194,75.29667,Found
Dho 1006,2002,155.67,18.54293,54.00107,Found
A-881033,1988,155.59,-72,26,Found
A-882120,1988,155.59,-72,26,Found
PCA 91217,1991,155.4,-85.68497,-68.76222,Found
A-880762,1988,155.3,-72,26,Found
Rancho Blanco,1987,155,24.3,-102.18333,Found
DaG 280,1997,155,27.40867,16.3185,Found
UAE 001,2005,155,22.846044,55.121208,Found
ALHA81115,1981,154.9,-76.67455,159.26114,Found
GRV 98004,1999,154.8,-72.83472,75.42111,Found
A-881808,1988,154.76,-72,26,Found
ALHA78128,1978,154.7,-76.71667,159.66667,Found
EET 96051,1996,154.7,-76.18333,157.16667,Found
ALHA81100,1981,154.6,-76.71667,159.66667,Found
A-87291,1987,154.59,-72,26,Found
GRO 95567,1995,154.5,-85.66667,175,Found
SaU 429,2001,154.5,21.05525,57.26902,Found
RaS 230,2003,154.49,20.55575,55.92125,Found
ALHA77115,1977,154.4,-76.71667,159.66667,Found
A-880744,1988,154.38,-72,26,Found
Y-790999,1979,154.34,-71.5,35.66667,Found
LAP 02220,2002,154.3,-86.36667,-70,Found
A-880641,1988,154.23,-72,26,Found
SaU 513,2009,154.2,20.12538,56.55335,Found
A-881958,1988,154.06,-72,26,Found
EET 90020,1990,154,-76.2693,156.41368,Found
SaU 100,2000,154,20.82752,57.30552,Found
Dho 620,2001,154,19.16667,54.65688,Found
Dho 287,2001,154,18.40333,54.14667,Found
Dho 1313,2004,154,18.81833,54.455,Found
Dho 1571,2006,154,18.45333,54.16667,Found
El M̩dano 026,2010,154,-24.85,-70.53333,Found
SaU 538,2011,154,21.10707,57.04363,Found
JaH 732,,154,19.69611,56.22694,Found
QUE 90248,1990,153.9,-84.59325,162.24953,Found
Dho 985,2004,153.9,19.22478,54.92317,Found
A-880776,1988,153.78,-72,26,Found
A-881931,1988,153.62,-72,26,Found
PCA 91366,1991,153.6,-85.69913,-68.96201,Found
ALH 88008,1988,153.5,-76.69325,159.34809,Found
QUE 97043,1997,153.5,-84,168,Found
MET 96513,1996,153.4,-79.68333,159.75,Found
JaH 403,2002,153.278,19.97568,56.41903,Found
MET 00474,2000,153.26,-79.68333,155.75,Found
RKPA80256,1980,153.2,-76.21805,158.81183,Found
GRO 95604,1995,153.2,-85.66667,175,Found
JaH 713,2011,153.1,19.84552,56.73,Found
Y-790738,1979,153.04,-71.5,35.66667,Found
ALHA81029,1981,153,-76.68972,159.2775,Found
Acfer 175,1990,153,27.48333,3.85,Found
DaG 085,1995,153,27.04617,16.37217,Found
DaG 483,1997,153,27.46533,16.01517,Found
Dho 1681,2011,153,19.2701,54.49733,Found
EET 90486,1990,152.9,-76.26905,156.44067,Found
ALHA80132,1980,152.8,-76.76111,159.34417,Found
SaU 300,2000,152.6,21.006556,57.334417,Found
MET 00529,2000,152.6,-79.68333,159.75,Found
EET 87821,1987,152.5,-76.18333,157.16667,Found
A-881997,1988,152.48,-72,26,Found
QUE 90244,1990,152.4,-84.59304,162.25892,Found
A-881209,1988,152.34,-72,26,Found
EET 84304,1984,152.2,-76.31444,157.18528,Found
LEW 85318,1985,152.2,-84.28333,161.08333,Found
GRV 022044,2003,152.14,-72.77861,75.31528,Found
MET 00503,2000,152.12,-79.68333,155.75,Found
ALHA81094,1981,152,-76.71496,158.78541,Found
TIL 82406,1982,152,-85.16548,-94.62367,Found
ALH 88009,1988,152,-76.69227,159.32884,Found
DaG 643,1998,152,26.98,16.405,Found
Dho 089,1999,152,19.22367,54.811,Found
Dho 766,2000,152,18.2776,54.32358,Found
HaH 322,2001,152,29.08933,12.427,Found
Black Rock 001,2003,152,40.86717,-119.18352,Found
TIL 07005,2007,152,-85.16583,-94.79183,Found
A-87234,1987,151.9,-72,26,Found
MET 01013,2001,151.8,-79.68333,159.75,Found
ALHA78153,1978,151.7,-76.71667,159.66667,Found
EET 83377,1983,151.7,-76.2875,157.21167,Found
MET 00430,2000,151.7,-79.68333,159.75,Found
ALHA81099,1981,151.6,-76.73169,158.80715,Found
MET 01035,2001,151.6,-79.68333,159.75,Found
A-882084,1988,151.56,-72,26,Found
MAC 88132,1988,151.5,-84.21667,160.5,Found
Y-790117,1979,151.37,-71.5,35.66667,Found
Dho 793,2001,151.13,19.04183,54.55647,Found
Tnz 056,2002,151.1,25.48333,0.15,Found
Daraj 131,1986,151,29.30444,11.90722,Found
DaG 163,1996,151,27.02683,16.5085,Found
DaG 263,1997,151,27.1885,16.31483,Found
Dho 382,2001,151,19.10633,54.81733,Found
SJ 020,2008,151,-25.4415,-69.876167,Found
SJ 028,2008,151,-25.441167,-69.871167,Found
El M̩dano 004,2010,151,-24.85,-70.53333,Found
Y-74662,1974,150.9,-71.80583,36.18611,Found
Shi��r 137,2007,150.9,18.25432,53.99733,Found
A-87326,1987,150.84,-72,26,Found
EET 90458,1990,150.8,-76.29054,156.44976,Found
Y-792862,1979,150.76,-71.5,35.66667,Found
ALH 84167,1984,150.7,-76.69004,159.35472,Found
QUE 90250,1990,150.7,-84.59642,162.37287,Found
QUE 90249,1990,150.7,-84.60108,162.20923,Found
MIL 99314,1999,150.7,-83.25,157,Found
Hughes 034,1993,150.6,-30.28333,129.53333,Found
EET 90076,1990,150.5,-76.27776,156.4753,Found
QUE 97753,1997,150.4,-84,168,Found
ALHA81112,1981,150.3,-76.68121,159.26531,Found
ALH 84099,1984,150.3,-76.87679,156.99721,Found
WIS 91619,1991,150.3,-86.15351,-124.29386,Found
FRO 01172,2001,150.2,-72.97222,160.33833,Found
EET 90238,1990,150.1,-76.26667,156.53813,Found
WIS 91628,1991,150.1,-86.51027,-122.9522,Found
JaH 266,2005,150.1,19.97362,56.41967,Found
AH 066,2007,150.057,19.51053,57.1292,Found
Tabarz,1854,150,50.88333,10.51667,Found
Malaga,1933,150,32.21667,-104,Fell
Seldebourak,1947,150,22.83333,4.98333,Fell
Molteno,1953,150,-31.25,26.46667,Fell
Y-693,1969,150,-71.5,35.66667,Found
Oldfield River,1972,150,-33,121,Found
Udall Park,1985,150,32.25,-110.83333,Found
Hueco Tanks (b),1985,150,31.91667,-106.15,Found
LEW 87055,1987,150,-84.38052,162.03964,Found
EET 90502,1990,150,-76.26782,156.53713,Found
Deakin 009,1991,150,-30.73333,128.91667,Found
HaH 114,1995,150,28.59367,13.4645,Found
DaG 616,1998,150,27.16267,16.296,Found
DaG 420,1998,150,27.86433,15.87333,Found
NWA 730,1998,150,30.33333,-5.75,Found
Dho 011,1999,150,18.345,54.19833,Found
JaH 019,2000,150,19.56167,55.18833,Found
NWA 6759,2000,150,25.5,-12.75,Found
Sleeper Camp 026,2005,150,-30.17361,126.43444,Found
Qa��r Tarcine,2010,150,33.24333,9.86638,Found
RaS 413,2010,149.98,20.33115,56.1962,Found
A-882041,1988,149.88,-72,26,Found
A-881436,1988,149.86,-72,26,Found
ALH 84016,1984,149.7,-76.88429,158.58777,Found
A-881917,1988,149.57,-72,26,Found
EET 82601,1982,149.5,-76.30167,157.26528,Found
LEW 87224,1987,149.3,-84.36419,161.32061,Found
WIS 91625,1991,149.2,-86.53035,-123.09365,Found
A-880636,1988,149.15,-72,26,Found
Y-790534,1979,149.05,-71.5,35.66667,Found
PCA 82511,1982,149,-85.65889,-68.59149,Found
Cook 004,1991,149,-30.70167,130.45611,Found
DaG 860,1999,149,26.87267,16.70367,Found
DaG 1023,1999,149,27.02583,16.38783,Found
Dho 1059,2000,149,18.85235,54.6488,Found
SaU 229,2002,149,20.50772,57.15127,Found
SaU 494,2008,149,20.19867,56.80917,Found
ALH 85046,1985,148.9,-76.90369,156.87059,Found
Y-790386,1979,148.86,-71.5,35.66667,Found
MET 00537,2000,148.75,-79.68333,155.75,Found
Y-82061,1982,148.74,-71.5,35.66667,Found
Y-792516,1979,148.64,-71.5,35.66667,Found
EET 83342,1983,148.6,-76.18333,157.16667,Found
QUE 93055,1993,148.6,-84.62176,162.02273,Found
A-881884,1988,148.58,-72,26,Found
JaH 686,2011,148.3,19.50785,55.51785,Found
MET 00513,2000,148.29,-79.68333,155.75,Found
LEW 97201,1997,148.2,-84.26667,161.5,Found
A-87155,1987,148.19,-72,26,Found
PAT 91514,1991,148.1,-84.96585,-67.52201,Found
GRO 95595,1995,148.1,-85.66667,175,Found
MAC 02832,2002,148.1,-84.21667,160.5,Found
Gerona,1899,148,41.96667,2.81667,Found
Tnz 039,1992,148,25.46611,0.07944,Found
Las Colonas,1994,148,22.58333,-101.98333,Found
El Atchane 017,1997,148,29.53333,4.31667,Found
DaG 856,1998,148,27.057,16.09583,Found
SaU 021,1999,148,21.05233,57.28567,Found
Dho 042,1999,148,19.102,54.81867,Found
Dho 026,2000,148,18.22667,54.11167,Found
DaG 791,2000,148,27.27767,16.23717,Found
Acfer 396,2001,148,27.512,3.89783,Found
UAE 025,2009,148,22.89308,55.17444,Found
JA 003,,148,18.96889,56.42611,Found
Y-791597,1979,147.99,-71.5,35.66667,Found
EET 87577,1987,147.9,-76.26584,156.49606,Found
GRV 021713,2003,147.89,-72.79,75.29583,Found
JaH 509,2008,147.8,19.63783,55.56237,Found
NWA 4422,2006,147.72,32.26667,-3.46667,Found
EET 99408,1999,147.7,-76.18333,157.16667,Found
A-87263,1987,147.58,-72,26,Found
Y-82191,1982,147.52,-71.5,35.66667,Found
MAC 88159,1988,147.5,-84.21667,160.5,Found
TIL 99008,2000,147.5,-85.16103,-94.59745,Found
ALH 84044,1984,147.4,-77.04295,157.07145,Found
Bouse,2004,147.4,33.96667,-114.06667,Found
EET 96273,1996,147.2,-76.18333,157.16667,Found
Y-791007,1979,147.15,-71.5,35.66667,Found
PCA 02074,2002,147.03,-85.63333,-68.7,Found
DaG 014,1995,147,27.10917,16.46617,Found
DaG 212,1996,147,27.6315,16.03333,Found
HaH 196,1996,147,28.911,12.55483,Found
DaG 335,1997,147,27.2035,16.3115,Found
Dho 040,1999,147,19.11833,54.82783,Found
Dho 367,2000,147,19.05773,54.82513,Found
Dho 694,2001,147,19.42977,54.80397,Found
Dho 647,2001,147,19.18155,54.68738,Found
Dho 843,2001,147,19.17667,54.67833,Found
Dho 623,2001,147,19.18553,54.65797,Found
Naviska,2004,147,32.5,-111.28,Found
Y-791478,1979,146.95,-71.5,35.66667,Found
Y-74106,1974,146.6,-71.81333,36.47778,Found
EET 83273,1983,146.6,-76.30694,157.19083,Found
LEW 86371,1986,146.6,-84.27386,161.68873,Found
Dho 791,2001,146.52,19.06943,54.52135,Found
SaU 093,2000,146.5,21.09917,57.09117,Found
GRV 051638,2006,146.39,-72.77889,75.31694,Found
SaU 533,2010,146.35,20.26653,56.51653,Found
A-881213,1988,146.28,-72,26,Found
GRO 95570,1995,146.2,-85.66667,175,Found
GSS 038,2007,146.04,26.82583,27.14233,Found
Avilez,1855,146,25,-103.5,Fell
Acfer 040,1989,146,27.46667,3.78333,Found
Acfer 252,1991,146,27.51111,3.88444,Found
Tnz 030,1991,146,25.14361,0.39639,Found
DaG 712,1999,146,26.93333,16.41667,Found
Dho 186,2000,146,18.88306,54.46583,Found
Dho 630,2001,146,19.1079,54.81267,Found
Dho 849,2001,146,18.18167,54.09667,Found
RaS 009,2004,146,20.04683,56.4835,Found
ALH 84112,1984,145.8,-76.90657,156.81312,Found
BM 004,2005,145.8,34.70108,-114.18845,Found
GRA 98053,1998,145.5,-86.71667,-141.5,Found
ALH 84137,1984,145.4,-76.72618,158.71187,Found
GRA 98183,1998,145.4,-86.71667,-141.5,Found
Sleeper Camp 009,1992,145.3,-30.16283,126.40833,Found
ALH 85045,1985,145,-76.85985,156.43234,Found
Acfer 003,1989,145,27.81667,4.03333,Found
QUE 93050,1993,145,-84.57208,162.1394,Found
DaG 141,1996,145,27.19117,16.27767,Found
DaG 153,1996,145,27.18667,16.12283,Found
DaG 283,1997,145,27.4715,16.296,Found
DaG 317,1997,145,27.01333,16.1875,Found
QUE 99317,1999,145,-84,168,Found
Dho 516,2000,145,18.875,54.46667,Found
SuV 002,2000,145,35.22358,-117.1136,Found
Dho 473,2001,145,19.17597,54.76417,Found
Dho 856,2001,145,18.395,54.27,Found
NWA 6236,2005,145,30.9715,-4.94983,Found
SJ 013,2008,145,-25.443833,-69.870333,Found
Y-791144,1979,144.92,-71.5,35.66667,Found
EET 87660,1987,144.9,-76.27588,156.45743,Found
A-880279,1988,144.89,-72,26,Found
A-881993,1988,144.89,-72,26,Found
LAP 02260,2002,144.88,-86.36667,-70,Found
Dho 1012,2002,144.87,18.55492,54.0293,Found
Oshkosh,1961,144.8,44.07694,-88.56278,Found
A-881066,1988,144.68,-72,26,Found
EET 87615,1987,144.5,-76.18333,157.16667,Found
JaH 380,2003,144.5,19.3034,55.70585,Found
UaS 023,2010,144.38,21.1427,55.53912,Found
A-881908,1988,144.37,-72,26,Found
GRV 051867,2006,144.35,-72.77722,75.32972,Found
Y-792791,1979,144.21,-71.5,35.66667,Found
DRPA78003,1978,144.2,-80.06667,156.38333,Found
Reid,1969,144.1,-30.06667,128.98333,Found
ALHA77241,1977,144.1,-76.71667,159.66667,Found
Mar'inka,1976,144,47.9,37.5,Found
DaG 091,1995,144,27.22017,16.03317,Found
DaG 424,1998,144,27.479,16.03917,Found
DaG 731,1999,144,27.31667,16.26667,Found
DaG 904,2000,144,27.13683,16.1455,Found
Dho 230,2001,144,18.99833,54.585,Found
Dho 921,2003,144,18.625,54.43,Found
Dho 1640,2004,144,18.92283,54.57283,Found
MET 00566,2000,143.77,-79.68333,155.75,Found
QUE 97025,1997,143.7,-84,168,Found
RaS 353,2010,143.6,20.36093,55.67223,Found
EET 90204,1990,143.4,-76.27493,156.50063,Found
GRV 021512,2003,143.4,-72.935,75.31861,Found
SaU 488,2008,143.3,21.2921,57.178,Found
Y-794055,1979,143.29,-71.5,35.66667,Found
QUE 97049,1997,143.1,-84,168,Found
RaS 211,2003,143.03,20.58587,55.87252,Found
Y-792341,1979,143.02,-71.5,35.66667,Found
Acfer 139,1990,143,27.56667,4.08333,Found
HaH 028,1990,143,28.81667,12.73333,Found
Tnz 020,1991,143,25.13806,0.28528,Found
HaH 059,1994,143,28.9455,13.0695,Found
QUE 97058,1997,143,-84,168,Found
DaG 844,1999,143,27.396,16.1905,Found
MET 01122,2001,143,-79.68333,159.75,Found
Dho 1649,2011,143,19.04562,54.58178,Found
EET 83324,1983,142.8,-76.285,157.28889,Found
A-881090,1988,142.79,-72,26,Found
ALHA77277,1977,142.7,-76.71667,159.66667,Found
MAC 02831,2002,142.6,-84.21667,160.5,Found
A-87153,1987,142.51,-72,26,Found
Pavlodar (stone),1938,142.5,52.3,77.03333,Fell
Y-790416,1979,142.46,-71.5,35.66667,Found
SaU 143,2002,142.43,21.05703,57.29972,Found
RaS 114,2003,142.4,20.56848,56.10217,Found
ALHA79007,1979,142.3,-76.69778,159.34611,Found
EET 87746,1987,142.3,-76.18333,157.16667,Found
QUE 97014,1997,142.3,-84,168,Found
QUE 99315,1999,142.3,-84,168,Found
A-882037,1988,142.28,-72,26,Found
GRO 95545,1995,142.1,-85.66667,175,Found
MIL 99312,1999,142.1,-83.25,157,Found
ALH 82122,1982,142,-76.98507,156.90009,Found
Tnz 003,1989,142,25.45,0.55,Found
DaG 532,1997,142,27.20017,16.3685,Found
DaG 337,1997,142,27.182,16.15017,Found
DaG 1024,1999,142,27.188,16.40233,Found
DaG 907,2000,142,27.05383,16.4475,Found
Dho 854,2001,142,18.88,54.61667,Found
Dho 1250,2005,142,18.534528,54.167889,Found
Dho 910,,142,19.33173,54.7789,Found
Y-792517,1979,141.95,-71.5,35.66667,Found
LON 94109,1994,141.9,-81.33333,152.83333,Found
LAP 02266,2002,141.88,-86.36667,-70,Found
Y-791471,1979,141.83,-71.5,35.66667,Found
LEW 86250,1986,141.8,-84.25594,161.38097,Found
EET 90467,1990,141.8,-76.27041,156.43293,Found
MET 01271,2001,141.8,-79.68333,159.75,Found
Al Huwaysah 004,2010,141.51,22.74733,55.39522,Found
ALH 88010,1988,141.5,-76.72213,158.71676,Found
Y-793447,1979,141.43,-71.5,35.66667,Found
Y-790399,1979,141.42,-71.5,35.66667,Found
Y-74144,1974,141.4,-71.78361,36.26528,Found
ALH 84121,1984,141.4,-76.72513,158.7146,Found
A-881396,1988,141.38,-72,26,Found
ALHA77295,1977,141.3,-76.71667,159.66667,Found
QUE 90265,1990,141.3,-84.59482,162.34674,Found
QUE 97051,1997,141.3,-84,168,Found
A-881950,1988,141.25,-72,26,Found
ALH 85037,1985,141.2,-76.75225,159.38956,Found
LEW 86479,1986,141.2,-84.27408,161.68151,Found
MET 96522,1996,141.2,-79.68333,159.75,Found
RC 032,1968,141.1,34.08333,-103.5,Found
QUE 94719,1994,141.1,-84,168,Found
Y-791322,1979,141.06,-71.5,35.66667,Found
JaH 061,2000,141,19.77562,56.64048,Found
DaG 905,2000,141,27.10833,16.05833,Found
Dho 743,2002,141,19.19333,54.70167,Found
El M̩dano 028,2010,141,-24.85,-70.53333,Found
GRV 022162,2003,140.96,-72.78167,75.30389,Found
PCA 91049,1991,140.8,-85.57619,-68.52579,Found
GRA 98055,1998,140.8,-86.71667,-141.5,Found
A-881444,1988,140.68,-72,26,Found
A-880852,1988,140.65,-72,26,Found
BOW 85800,1985,140.6,-83.5,165,Found
JaH 472,2007,140.569,19.83555,56.44693,Found
EET 83323,1983,140.5,-76.3,157.18361,Found
EETA79009,1979,140.3,-76.29028,157.22778,Found
STE 91800,1991,140.3,-84.2,-86,Found
GRA 98010,1998,140.3,-86.71667,-141.5,Found
WAL 03001,2003,140.3,-72.44867,160.33969,Found
JaH 255,2005,140.22,19.98342,56.32412,Found
ALH 85039,1985,140.2,-76.90414,156.68119,Found
EET 90492,1990,140.2,-76.27071,156.43645,Found
EET 90367,1990,140.2,-76.26568,156.41279,Found
A-880924,1988,140.16,-72,26,Found
A-881126,1988,140.14,-72,26,Found
A-881275,1988,140.11,-72,26,Found
EET 96056,1996,140.1,-76.18333,157.16667,Found
Killeter,1844,140,54.66667,-7.66667,Fell
RC 085,1969,140,34.31667,-103.38333,Found
Acfer 147,1990,140,27.6,4.11667,Found
Acfer 100,1990,140,27.46667,3.95,Found
HaH 092,1995,140,28.66017,12.86633,Found
HaH 199,1997,140,28.572,13.1525,Found
DaG 931,2000,140,27.11667,16.46667,Found
HaH 284,2000,140,28.44067,12.88167,Found
CyDL 129,2000,140,35.06917,-116.7502,Found
Dho 619,2001,140,19.14145,54.6593,Found
Dho 402,2001,140,19.30017,54.53572,Found
Acfer 343,2002,140,27.619722,4.265,Found
Dho 1281,2005,140,18.21947,54.30514,Found
SaU 204,1998,139.96,21.0835,57.25275,Found
ALH 82126,1982,139.9,-76.90692,157.0235,Found
QUE 97360,1997,139.9,-84,168,Found
NWA 6801,2000,139.9,30,-5.41667,Found
EET 92044,1992,139.7,-76.05565,156.27849,Found
GRO 95568,1995,139.7,-85.66667,175,Found
GRV 020130,2003,139.7,-72.97667,75.26028,Found
GRV 022168,2003,139.67,-72.78167,75.30389,Found
ALHA81107,1981,139.6,-76.77417,159.28306,Found
Lahmada 004,1999,139.6,27.16667,-9.5,Found
QUE 97052,1997,139.5,-84,168,Found
EET 96047,1996,139.41,-76.18333,157.16667,Found
QUE 93051,1993,139.4,-84.5737,162.49708,Found
Y-74108,1974,139.3,-71.81778,36.45833,Found
QUE 99192,1999,139.3,-84,168,Found
ALHA80125,1980,139.2,-76.77194,159.28528,Found
A-87214,1987,139.2,-72,26,Found
JaH 397,2002,139.088,19.96807,56.42157,Found
Acfer 326,1989,139,27.5,3.61667,Found
Dho 201,1999,139,18.39333,54.16667,Found
SaU 054,2000,139,20.98283,57.33483,Found
Dho 383,2001,139,19.1073,54.81752,Found
NWA 2262,2001,139,27.8,-7.95,Found
El M̩dano 111,2011,139,-24.85,-70.53333,Found
JaH 459,2007,138.824,19.73252,56.34167,Found
ALHA77166,1977,138.8,-76.71667,159.66667,Found
LAP 02223,2002,138.8,-86.36667,-70,Found
A-881039,1988,138.75,-72,26,Found
A-87201,1987,138.74,-72,26,Found
A-880695,1988,138.69,-72,26,Found
A-881800,1988,138.69,-72,26,Found
DaG 586,1998,138.6,27.0865,16.17317,Found
JaH 502,2007,138.6,19.75522,56.30673,Found
A-881437,1988,138.36,-72,26,Found
GRO 95584,1995,138.3,-85.66667,175,Found
Y-793598,1979,138.23,-71.5,35.66667,Found
ALHA80128,1980,138.2,-76.68861,159.25667,Found
RC 016,1981,138.2,34.1,-103.48333,Found
ALH 84011,1984,138.2,-76.87851,158.61831,Found
QUE 93058,1993,138.2,-84.58117,162.66547,Found
RaS 291,2009,138.2,20.52828,55.52977,Found
A-881632,1988,138.11,-72,26,Found
Y-692,1969,138,-71.5,35.66667,Found
Acfer 070,1990,138,27.68333,4.48333,Found
Hughes 017,1991,138,-30.55167,129.22133,Found
PCA 91414,1991,138,-85.69516,-69.01524,Found
DaG 172,1996,138,27.102,16.02017,Found
Dho 386,2001,138,19.10322,54.79433,Found
Acfer 361,2002,138,27.42958,3.87135,Found
El M̩dano 049,2011,138,-24.85,-70.53333,Found
Y-792661,1979,137.96,-71.5,35.66667,Found
Y-82041,1982,137.94,-71.5,35.66667,Found
RKP 86704,1986,137.9,-76.2372,158.67634,Found
Y-791974,1979,137.81,-71.5,35.66667,Found
EET 96340,1996,137.8,-76.18333,157.16667,Found
SaU 205,2002,137.8,20.004,56.76202,Found
GRO 95575,1995,137.77,-85.66667,175,Found
ALH 84264,1984,137.6,-77.05037,157.19686,Found
MAC 88133,1988,137.6,-84.21667,160.5,Found
ALH 84103,1984,137.5,-76.75705,158.76999,Found
MAC 88193,1988,137.5,-84.21667,160.5,Found
PCA 91391,1991,137.5,-85.68838,-68.33979,Found
